project_id,title,status,project_link,candidate_image_url,local_path,note
393,Railgun,downloaded,https://www.instructables.com/Railgun-Groepje-30/,https://www.instructables.com/Railgun-Groepje-30/#step5,data/media/railgun/railgun-01-67364c48.jpg,score=6
393,Railgun,downloaded,https://www.instructables.com/Railgun-Groepje-30/,https://www.instructables.com/Railgun-Groepje-30/#step4,data/media/railgun/railgun-02-365f5cfd.jpg,score=6
393,Railgun,downloaded,https://www.instructables.com/Railgun-Groepje-30/,https://www.instructables.com/Railgun-Groepje-30/#step3,data/media/railgun/railgun-03-27122c5a.jpg,score=6
395,Rotation Energy,no-match,https://www.instructables.com/Visualisatie-Rotatie-Energie/,,,"16 candidates, none above threshold"
396,Seebeck Effect Using Friction and Tap water,downloaded,https://www.instructables.com/Demonstrating-the-Seebeck-Effect-Using-Friction-an/,https://www.instructables.com/Demonstrating-the-Seebeck-Effect-Using-Friction-an/#step4,data/media/seebeck-effect-using-friction-and-tap-water/seebeck-effect-using-friction-and-tap-water-01-1ee43934.jpg,score=24
396,Seebeck Effect Using Friction and Tap water,downloaded,https://www.instructables.com/Demonstrating-the-Seebeck-Effect-Using-Friction-an/,https://www.instructables.com/Demonstrating-the-Seebeck-Effect-Using-Friction-an/#step3,data/media/seebeck-effect-using-friction-and-tap-water/seebeck-effect-using-friction-and-tap-water-02-511b4218.jpg,score=24
396,Seebeck Effect Using Friction and Tap water,downloaded,https://www.instructables.com/Demonstrating-the-Seebeck-Effect-Using-Friction-an/,https://www.instructables.com/Demonstrating-the-Seebeck-Effect-Using-Friction-an/#step2,data/media/seebeck-effect-using-friction-and-tap-water/seebeck-effect-using-friction-and-tap-water-03-736457c9.jpg,score=24
397,Seebeck Effect with a Thermocouple,downloaded,https://www.instructables.com/Demonstratie-Seebeck-Effect-Met-Een-Thermokoppel/,https://www.instructables.com/Demonstratie-Seebeck-Effect-Met-Een-Thermokoppel/#step4,data/media/seebeck-effect-with-a-thermocouple/seebeck-effect-with-a-thermocouple-01-7432a6f9.jpg,score=12
397,Seebeck Effect with a Thermocouple,downloaded,https://www.instructables.com/Demonstratie-Seebeck-Effect-Met-Een-Thermokoppel/,https://www.instructables.com/Demonstratie-Seebeck-Effect-Met-Een-Thermokoppel/#step3,data/media/seebeck-effect-with-a-thermocouple/seebeck-effect-with-a-thermocouple-02-cbbfac68.jpg,score=12
397,Seebeck Effect with a Thermocouple,downloaded,https://www.instructables.com/Demonstratie-Seebeck-Effect-Met-Een-Thermokoppel/,https://www.instructables.com/Demonstratie-Seebeck-Effect-Met-Een-Thermokoppel/#step2,data/media/seebeck-effect-with-a-thermocouple/seebeck-effect-with-a-thermocouple-03-1278045d.jpg,score=12
398,Shake it up!,skipped,,,,no instructables project_link
399,Mechanical canon,skipped,,,,no instructables project_link
400,Smart solar pannel,skipped,,,,no instructables project_link
401,Spectrometer,downloaded,https://www.instructables.com/Spectrometer/,https://www.instructables.com/Spectrometer/#step4,data/media/spectrometer/spectrometer-01-59c1860e.jpg,score=6
401,Spectrometer,downloaded,https://www.instructables.com/Spectrometer/,https://www.instructables.com/Spectrometer/#step3,data/media/spectrometer/spectrometer-02-bd9ea47d.jpg,score=6
401,Spectrometer,downloaded,https://www.instructables.com/Spectrometer/,https://www.instructables.com/Spectrometer/#step2,data/media/spectrometer/spectrometer-03-8d203c3d.jpg,score=6
402,Spectrometer ¿?,skipped,,,,no instructables project_link
403,Speed of sound in a material measuring device PIEZO,skipped,,,,no instructables project_link
404,Steam engine,skipped,,,,no instructables project_link
405,Sun Boiler,no-match,https://www.instructables.com/Zonneboiler-DEF-Groep-35/,,,"23 candidates, none above threshold"
406,Swing carts,no-match,https://www.instructables.com/Slingkarretjes/,,,"19 candidates, none above threshold"
407,Thermal Expansion,skipped,,,,no instructables project_link
408,Thermal Pump,no-match,https://www.instructables.com/Thermische-Pomp-Groep-27/,,,"15 candidates, none above threshold"
409,Thermocouple with LCD display,downloaded,https://www.instructables.com/Thermokoppel-Met-LCD-Display/,https://www.instructables.com/Thermokoppel-Met-LCD-Display/#step4,data/media/thermocouple-with-lcd-display/thermocouple-with-lcd-display-01-a348c8bc.jpg,score=12
409,Thermocouple with LCD display,downloaded,https://www.instructables.com/Thermokoppel-Met-LCD-Display/,https://www.instructables.com/Thermokoppel-Met-LCD-Display/#step3,data/media/thermocouple-with-lcd-display/thermocouple-with-lcd-display-02-a4d11c8f.jpg,score=12
